invoiceId,businessId,payerId,montoFactura,relationDays,relationRecurrence,issuerInvoicesAmount,issuerCancelledInvoices,diasActividadPagador,Clients12Months,mora,facturaMorosa,montoFacturaWsz,issuerInvoicesAmountWsz,Clients12MonthsWsz,payerNroFactMorosas,payerNroFacturas,payerAmountFacturas,payerDiasMora,payerRatioMorosidad,payerAvgAmountFacturas,payerAvgDiasMora,payerDesvAmount,businessNroFactMorosas,businessNroFacturas,businessDiasMora,businessRatioMororsidad,businessAvgDiasMora
5,16520,3892,4904,4776355,471.0,12.076923076923077,104274555,0.105099,10695.0,2,0.0,0,4776355.0,104274555.0,2.0,30,171,713920734.15,-442.0,0.17543859649122806,4174975,-2.584795321637427,601380.0,1,3,1.0,0.3333333333333333,0.3333333333333333
1491,868,3893,4664,16755,253.0,28.0,145013178,0.001945,10427.0,9,-8.0,0,16755.0,145013178.0,9.0,0,1,17662575.0,-5.0,0.0,17662575,-5.0,-17645820.0,0,0,0.0,0.0,0.0
2396,7011,3893,4664,44744,373.0,28.692307692307693,207866123,0.001518,10547.0,8,-6.0,0,44744.0,207866123.0,8.0,2,8,66365197.0,11.0,0.25,8295649,1.375,-8250905.0,0,1,-8.0,0.0,-8.0
260,10687,3893,4693,2793739,435.0,27.125,222346100,0.001308,12062.0,7,-7.0,0,2793739.0,222346100.0,7.0,6,39,315668865.0,-164.0,0.15384615384615385,8094073,-4.205128205128205,-5300334.0,0,2,-14.0,0.0,-7.0
946,10688,3893,4696,1524184,85.0,42.0,227055655,0.001308,10609.0,7,-14.0,0,1524184.0,227055655.0,7.0,0,7,98616064.0,-114.0,0.0,14088009,-16.285714285714285,-12563825.0,0,3,-21.0,0.0,-7.0
1093,7698,3896,789,5583480,253.0,126.0,5583480,0.064532,4414.0,6,43.0,1,5583480.0,5583480.0,6.0,0,0,0.0,0.0,0.0,0,0.0,5583480.0,0,0,0.0,0.0,0.0
225,15959,3896,5234,39320421,481.0,20.0,211455046,0.036104,9428.0,5,52.0,1,39320421.0,211455046.0,5.0,14,24,549597726.2499999,360.0,0.5833333333333334,22899905,15.0,16420516.0,1,1,43.0,1.0,43.0
851,3108,3902,1607,76911305,299.0,6.145833333333333,361047047,0.174582,2531.0,13,52.0,1,43578160.04999998,361047047.0,13.0,0,2,9044000.0,-76.0,0.0,4522000,-38.0,39056160.04999998,0,0,0.0,0.0,0.0
948,13496,3902,796,14652639,168.0,11.928571428571429,577847813,0.197365,4481.0,9,246.0,1,14652639.0,577847813.0,9.0,0,0,0.0,0.0,0.0,0,0.0,14652639.0,1,1,52.0,1.0,52.0
270,15518,3902,1890,44733284,231.0,8.846153846153847,644990607,0.185677,2333.0,9,13.0,1,43578160.04999998,644990607.0,9.0,0,0,0.0,0.0,0.0,0,0.0,43578160.04999998,2,2,298.0,1.0,149.0
2866,17671,3903,4977,471240,351.0,4.794520547945205,12997459,0.00104,10724.0,14,-4.0,0,471240.0,12997459.0,14.0,0,0,0.0,0.0,0.0,0,0.0,471240.0,0,0,0.0,0.0,0.0
1502,18335,3903,4977,647679,365.0,4.727272727272728,14902861,0.000979,10738.0,15,-6.0,0,647679.0,14902861.0,15.0,0,1,471240.0,-4.0,0.0,471240,-4.0,176439.0,0,1,-4.0,0.0,-4.0
2947,14178,3904,4904,1082769,347.0,12.321428571428571,24117486,0.021714,10661.0,6,-5.0,0,1082769.0,24117486.0,6.0,29,142,591043357.0999999,-306.0,0.20422535211267606,4162277,-2.1549295774647885,-3079508.0,0,0,0.0,0.0,0.0
776,7851,3906,1747,21420000,8.0,80.0,32365439,0.034893,1813.0,6,52.0,1,21420000.0,32365439.0,6.0,0,0,0.0,0.0,0.0,0,0.0,21420000.0,0,0,0.0,0.0,0.0
92,8433,3907,5339,1554260,273.0,19.428571428571427,5673788,0.0,7661.0,1,8.0,1,1554260.0,5673788.0,1.0,8,17,69883170.0,32.0,0.47058823529411764,4110774,1.8823529411764706,-2556514.0,0,0,0.0,0.0,0.0
14,332,3909,4557,1666000,2.0,80.0,1666000,0.273425,9968.0,5,0.0,0,1666000.0,1666000.0,5.0,0,0,0.0,0.0,0.0,0,0.0,1666000.0,0,0,0.0,0.0,0.0
2972,19142,3909,5372,6247500,536.0,89.16666666666667,54644678,0.092663,7266.0,7,4.0,1,6247500.0,54644678.0,7.0,0,0,0.0,0.0,0.0,0,0.0,6247500.0,0,1,0.0,0.0,0.0
2225,14313,3910,5196,6834375,0.0,80.0,91900228,0.797288,10033.0,12,333.0,1,6834375.0,91900228.0,12.0,0,0,0.0,0.0,0.0,0,0.0,6834375.0,0,0,0.0,0.0,0.0
1410,2435,3912,4551,877924,102.0,5.611111111111111,64820789,0.0,10228.0,16,0.0,0,877924.0,64820789.0,16.0,1,8,50071599.0,-123.0,0.125,6258949,-15.375,-5381025.0,0,0,0.0,0.0,0.0
574,5633,3912,4551,1993298,165.0,5.857142857142857,123323920,0.0,10291.0,17,4.0,1,1993298.0,123323920.0,17.0,1,15,112482832.0,-151.0,0.06666666666666667,7498855,-10.066666666666666,-5505557.0,0,1,0.0,0.0,0.0
2918,8806,3912,4551,427162,217.0,5.4,162222211,0.0,10343.0,14,-1.0,0,427162.0,162222211.0,14.0,2,24,284290058.15,-183.0,0.08333333333333333,11845419,-7.625,-11418257.0,1,2,4.0,0.5,2.0
2578,13481,3912,4551,346290,293.0,5.615384615384615,198859710,0.0,10419.0,15,-15.0,0,346290.0,198859710.0,15.0,2,35,386092350.2499999,-218.0,0.05714285714285714,11031210,-6.228571428571429,-10684920.0,1,3,3.0,0.3333333333333333,1.0
317,14805,3912,4551,2660583,312.0,5.6,205316312,0.0,10438.0,15,-3.0,0,2660583.0,205316312.0,15.0,2,38,391762748.2499999,-247.0,0.05263157894736842,10309546,-6.5,-7648963.0,1,4,-12.0,0.25,-3.0
1808,2444,3916,4557,255850,41.0,13.333333333333334,7677977,0.0,10018.0,4,0.0,0,255850.0,7677977.0,4.0,1,11,20267605.0,-65.0,0.09090909090909091,1842509,-5.909090909090909,-1586659.0,0,0,0.0,0.0,0.0
2505,2844,3916,4557,808579,49.0,12.0,8922108,0.0,10026.0,4,0.0,0,808579.0,8922108.0,4.0,2,14,27591782.0,-69.0,0.14285714285714285,1970841,-4.928571428571429,-1162262.0,0,1,0.0,0.0,0.0
2786,5723,3916,4557,2814350,105.0,10.4,19398566,0.0,10082.0,6,-6.0,0,2814350.0,19398566.0,6.0,7,25,54463821.0,-71.0,0.28,2178552,-2.84,635798.0,0,2,0.0,0.0,0.0
293,11686,3916,4557,1071000,203.0,9.61904761904762,57726635,0.0,10180.0,8,0.0,0,1071000.0,57726635.0,8.0,8,43,109328351.0,-135.0,0.18604651162790697,2542519,-3.13953488372093,-1471519.0,0,3,-6.0,0.0,-2.0
1422,14712,3916,4557,2007530,246.0,8.75,81618993,0.042294,10223.0,8,-34.0,0,2007530.0,81618993.0,8.0,8,49,123472655.0,-301.0,0.16326530612244897,2519850,-6.142857142857143,-512320.0,0,4,-6.0,0.0,-1.5
651,15405,3916,4557,1463700,257.0,8.290322580645162,92307573,0.039031,10234.0,8,-5.0,0,1463700.0,92307573.0,8.0,8,50,125480185.0,-335.0,0.16,2509603,-6.7,-1045903.0,0,5,-40.0,0.0,-8.0
2036,17373,3916,4557,714000,295.0,7.763157894736842,138919945,0.035468,10272.0,7,-5.0,0,714000.0,138919945.0,7.0,8,53,129511460.0,-347.0,0.1509433962264151,2443612,-6.547169811320755,-1729612.0,0,6,-45.0,0.0,-7.5
1121,19175,3916,4557,737800,335.0,7.6976744186046515,183374271,0.027079,10312.0,7,-2.0,0,737800.0,183374271.0,7.0,8,61,162004076.0,-425.0,0.13114754098360656,2655804,-6.967213114754099,-1918004.0,0,7,-50.0,0.0,-7.142857142857143
352,126,3918,1927,1356600,161.0,13.166666666666666,14028411,0.05334,5581.0,3,6.0,1,1356600.0,14028411.0,3.0,0,2,3364225.0,-2.0,0.0,1682112,-1.0,-325512.0,0,0,0.0,0.0,0.0
1912,16004,3918,1927,921060,435.0,8.68,58981374,0.020647,5855.0,2,-22.0,0,921060.0,58981374.0,2.0,2,9,15260239.0,-22.0,0.2222222222222222,1695582,-2.4444444444444446,-774522.0,1,1,6.0,1.0,6.0
1915,18769,3918,1927,416500,497.0,8.233333333333333,68389514,0.01836,5917.0,2,-22.0,0,416500.0,68389514.0,2.0,2,10,16181299.0,-44.0,0.2,1618129,-4.4,-1201629.0,1,2,-16.0,0.5,-8.0
809,11687,3919,3435,10204250,187.0,93.0,49504000,0.069906,797.0,7,61.0,1,10204250.0,49504000.0,7.0,0,0,0.0,0.0,0.0,0,0.0,10204250.0,0,0,0.0,0.0,0.0
613,3138,3920,1607,3510500,175.0,13.153846153846152,18088000,0.066593,2530.0,2,-8.0,0,3510500.0,18088000.0,2.0,0,0,0.0,0.0,0.0,0,0.0,3510500.0,0,0,0.0,0.0,0.0
2732,3139,3920,1607,5533500,175.0,13.153846153846152,23621500,0.066593,2530.0,2,-68.0,0,5533500.0,23621500.0,2.0,0,1,3510500.0,-8.0,0.0,3510500,-8.0,2023000.0,0,1,-8.0,0.0,-8.0
2816,4336,3920,1607,8270500,200.0,12.5,86977100,0.051444,2555.0,2,13.0,1,8270500.0,86977100.0,2.0,1,3,52622160.04999998,-24.0,0.3333333333333333,17540720,-8.0,-9270220.0,0,2,-76.0,0.0,-38.0
1078,8645,3921,4856,47599952,345.0,38.333333333333336,1292339064,0.056923,10574.0,3,0.0,0,43578160.04999998,1292339064.0,3.0,0,13,158705087.0,-98.0,0.0,12208083,-7.538461538461538,31370077.049999982,0,0,0.0,0.0,0.0
1581,18859,3921,4584,57120000,0.0,80.0,2786977672,0.060022,9666.0,8,-14.0,0,43578160.04999998,1558558119.399998,8.0,1,6,48855721.0,-36.0,0.16666666666666666,8142620,-6.0,35435540.04999998,0,1,0.0,0.0,0.0
2457,13899,3924,4709,8568853,90.0,41.0,8568853,0.0,10665.0,1,5.0,1,8568853.0,8568853.0,1.0,1,2,3852030.0,1.0,0.5,1926015,0.5,6642838.0,0,0,0.0,0.0,0.0
2874,15221,3928,4383,110877,6.0,1.0,2813206,0.090431,365.0,125,1.0,1,110877.0,2813206.0,125.0,0,0,0.0,0.0,0.0,0,0.0,110877.0,0,0,0.0,0.0,0.0
2143,2173,3938,5390,5950000,1.0,80.0,95822800,0.068351,6676.0,11,-31.0,0,5950000.0,95822800.0,11.0,0,0,0.0,0.0,0.0,0,0.0,5950000.0,0,0,0.0,0.0,0.0
790,4750,3938,5390,17969000,52.0,26.0,138356244,0.059779,6727.0,11,-21.0,0,17969000.0,138356244.0,11.0,0,1,5950000.0,-31.0,0.0,5950000,-31.0,12019000.0,0,1,-31.0,0.0,-31.0
1119,6045,3938,5390,17969000,79.0,26.0,156325244,0.050637,6754.0,12,-14.0,0,17969000.0,156325244.0,12.0,0,2,23919000.0,-52.0,0.0,11959500,-26.0,6009500.0,0,2,-52.0,0.0,-26.0
1696,8938,3938,5390,3107090,123.0,30.75,191514734,0.043967,6798.0,12,-18.0,0,3107090.0,191514734.0,12.0,0,3,41888000.0,-66.0,0.0,13962666,-22.0,-10855576.0,0,3,-66.0,0.0,-22.0
2619,6755,3940,3105,7193788,165.0,23.428571428571427,109426463,0.250747,1056.0,21,60.0,1,7193788.0,109426463.0,21.0,0,0,0.0,0.0,0.0,0,0.0,7193788.0,0,0,0.0,0.0,0.0
962,8030,3940,2102,14689360,94.0,7.833333333333333,142739323,0.233597,2046.0,22,403.0,1,14689360.0,142739323.0,22.0,0,0,0.0,0.0,0.0,0,0.0,14689360.0,1,1,60.0,1.0,60.0
1105,17658,3941,5347,3934854,245.0,24.5,12102335,0.0,7685.0,4,-31.0,0,3934854.0,12102335.0,4.0,0,0,0.0,0.0,0.0,0,0.0,3934854.0,0,0,0.0,0.0,0.0
1932,18762,3943,4941,3300000,7.0,80.0,3300000,0.0,10749.0,14,-5.0,0,3300000.0,3300000.0,14.0,0,5,67069633.0,-51.0,0.0,13413926,-10.2,-10113926.0,0,0,0.0,0.0,0.0
632,18763,3947,5152,4818080,436.0,26.5,9901130,0.0,10757.0,12,68.0,1,4818080.0,9901130.0,12.0,0,0,0.0,0.0,0.0,0,0.0,4818080.0,0,0,0.0,0.0,0.0
1305,4567,3949,4829,892500,238.0,34.0,13494600,0.141754,10504.0,3,1.0,1,892500.0,13494600.0,3.0,0,8,71080283.0,-126.0,0.0,8885035,-15.75,-7992535.0,0,0,0.0,0.0,0.0
227,10919,3949,4829,1190000,346.0,28.83333333333333,18968600,0.145969,10612.0,2,-6.0,0,1190000.0,18968600.0,2.0,2,24,195743527.04999998,-296.0,0.08333333333333333,8155980,-12.333333333333334,-6965980.0,1,1,1.0,1.0,1.0
98,12637,3949,4829,1309000,372.0,28.53846153846154,20634600,0.131576,10638.0,2,-12.0,0,1309000.0,20634600.0,2.0,4,29,218465944.04999998,-174.0,0.13793103448275862,7533308,-6.0,-6224308.0,1,2,-5.0,0.5,-2.5
349,14320,3949,4829,1094800,395.0,26.33333333333333,27679400,0.127048,10661.0,2,-12.0,0,1094800.0,27679400.0,2.0,4,31,221559944.04999998,-206.0,0.12903225806451613,7147094,-6.645161290322581,-6052294.0,1,3,-17.0,0.3333333333333333,-5.666666666666667
1993,15083,3950,4904,2957019,470.0,7.328125,139171214,0.023626,10675.0,8,0.0,0,2957019.0,139171214.0,8.0,29,154,681636602.15,-376.0,0.18831168831168832,4426211,-2.4415584415584415,-1469192.0,0,0,0.0,0.0,0.0
590,18911,3950,4904,626167,544.0,7.337837837837838,194964780,0.018113,10749.0,8,0.0,0,626167.0,194964780.0,8.0,34,203,804510434.15,-521.0,0.16748768472906403,3963105,-2.5665024630541873,-3336938.0,0,1,0.0,0.0,0.0
2188,19359,3950,4904,1274907,553.0,7.346666666666667,203140732,0.017514,10758.0,8,0.0,0,1274907.0,203140732.0,8.0,35,209,814160323.15,-525.0,0.1674641148325359,3895503,-2.511961722488038,-2620596.0,0,2,0.0,0.0,0.0
2588,13646,3954,4666,13500598,139.0,23.0,152971640,0.047002,10653.0,3,-42.0,0,13500598.0,152971640.0,3.0,1,1,9058225.0,4.0,1.0,9058225,4.0,4442373.0,0,0,0.0,0.0,0.0
2162,18143,3954,4666,13003028,221.0,24.444444444444443,264359325,0.037107,10735.0,3,-35.0,0,13003028.0,264359325.0,3.0,1,2,22558823.0,-38.0,0.5,11279411,-19.0,1723617.0,0,1,-42.0,0.0,-42.0
1029,19788,3954,4797,8568000,286.0,23.75,304512790,0.058672,10771.0,3,23.0,1,8568000.0,304512790.0,3.0,0,3,34789122.0,-18.0,0.0,11596374,-6.0,-3028374.0,0,2,-77.0,0.0,-38.5
916,17907,3957,2408,9257169,103.0,28.33333333333333,13821146,0.041891,1846.0,3,-4.0,0,9257169.0,13821146.0,3.0,2,7,87373515.0,43.0,0.2857142857142857,12481930,6.142857142857143,-3224761.0,0,0,0.0,0.0,0.0
1423,13570,3958,1134,10055500,114.0,21.6,10055500,0.0,3608.0,4,33.0,1,10055500.0,10055500.0,4.0,0,0,0.0,0.0,0.0,0,0.0,10055500.0,0,0,0.0,0.0,0.0
119,19709,3958,1401,2664698,10.0,3.0,18052931,0.0,3220.0,5,-27.0,0,2664698.0,18052931.0,5.0,1,1,1666000.0,7.0,1.0,1666000,7.0,998698.0,1,1,33.0,1.0,33.0
692,14027,3962,484,5000000,479.0,66.57142857142857,12640874,0.0,1509.0,4,277.0,1,5000000.0,12640874.0,4.0,0,0,0.0,0.0,0.0,0,0.0,5000000.0,0,0,0.0,0.0,0.0
588,17106,3969,4627,3552150,340.0,8.91891891891892,10489182,0.003829,10720.0,2,-2.0,0,3552150.0,10489182.0,2.0,0,0,0.0,0.0,0.0,0,0.0,3552150.0,0,0,0.0,0.0,0.0
456,16977,3972,2256,4908750,264.0,24.0,14359838,0.000831,1890.0,25,-31.0,0,4908750.0,14359838.0,25.0,1,3,30494341.0,0.0,0.3333333333333333,10164780,0.0,-5256030.0,0,0,0.0,0.0,0.0
1566,6570,3973,5339,3824399,246.0,20.416666666666668,12632192,0.03178,7631.0,4,-3.0,0,3824399.0,12632192.0,4.0,8,12,53104067.0,57.0,0.6666666666666666,4425338,4.75,-600939.0,0,0,0.0,0.0,0.0
122,12536,3980,4945,2653700,319.0,3.009433962264151,52856706,0.055944,10636.0,8,-23.0,0,2653700.0,52856706.0,8.0,2,2,1010905.0,63.0,1.0,505452,31.5,2148248.0,0,0,0.0,0.0,0.0
2215,14193,3980,4945,7806400,343.0,3.146788990825688,97504568,0.052489,10660.0,8,-5.0,0,7806400.0,97504568.0,8.0,2,3,3664605.0,40.0,0.6666666666666666,1221535,13.333333333333334,6584865.0,0,1,-23.0,0.0,-23.0
2246,228,3981,5392,7735000,191.0,31.83333333333333,30940000,0.142857,6622.0,1,8.0,1,7735000.0,30940000.0,1.0,0,0,0.0,0.0,0.0,0,0.0,7735000.0,0,0,0.0,0.0,0.0
910,1461,3981,5392,7735000,222.0,31.714285714285715,38675000,0.125,6653.0,1,3.0,1,7735000.0,38675000.0,1.0,4,4,16645271.0,26.0,1.0,4161317,6.5,3573683.0,1,1,8.0,1.0,8.0
322,7580,3986,5083,2118200,178.0,10.933333333333334,3831800,0.005467,10556.0,9,-13.0,0,2118200.0,3831800.0,9.0,0,0,0.0,0.0,0.0,0,0.0,2118200.0,0,0,0.0,0.0,0.0
1194,12757,3989,4904,4561032,149.0,6.809523809523809,81860459,0.038877,10645.0,4,1.0,1,4561032.0,81860459.0,4.0,27,131,534406957.0999999,-203.0,0.20610687022900764,4079442,-1.549618320610687,481590.0,0,0,0.0,0.0,0.0
1998,15105,3989,4904,124950,183.0,6.555555555555555,127681409,0.031658,10679.0,4,-5.0,0,124950.0,127681409.0,4.0,29,157,685988896.15,-376.0,0.18471337579617833,4369356,-2.394904458598726,-4244406.0,1,1,1.0,1.0,1.0
1554,17664,3989,4904,1256640,227.0,6.457142857142857,162548409,0.027684,10723.0,4,-5.0,0,1256640.0,162548409.0,4.0,32,188,775390648.15,-487.0,0.1702127659574468,4124418,-2.5904255319148937,-2867778.0,1,2,-4.0,0.5,-2.0
1801,18932,3989,4904,1368500,253.0,6.8108108108108105,171861349,0.026786,10749.0,4,0.0,0,1368500.0,171861349.0,4.0,34,204,805136601.15,-521.0,0.16666666666666666,3946748,-2.553921568627451,-2578248.0,1,3,-9.0,0.3333333333333333,-3.0
2653,12089,3992,4679,1606500,302.0,48.833333333333336,229918710,0.015087,10631.0,8,-1.0,0,1606500.0,229918710.0,8.0,0,0,0.0,0.0,0.0,0,0.0,1606500.0,0,0,0.0,0.0,0.0
1342,12181,3992,5448,5355000,371.0,27.846153846153847,237463310,0.015087,6098.0,8,-2.0,0,5355000.0,237463310.0,8.0,0,4,7006125.0,-58.0,0.0,1751531,-14.5,3603469.0,0,1,-1.0,0.0,-1.0
620,14091,3992,4693,7794500,399.0,24.375,268766260,0.013281,12112.0,8,-32.0,0,7794500.0,268766260.0,8.0,9,61,433717428.0,-232.0,0.14754098360655737,7110121,-3.80327868852459,684379.0,0,2,-3.0,0.0,-1.5
87,16319,3992,4693,5902400,433.0,24.764705882352946,294577955,0.012028,12146.0,8,-7.0,0,5902400.0,294577955.0,8.0,11,75,469386294.0,-550.0,0.14666666666666667,6258483,-7.333333333333333,-356083.0,0,3,-35.0,0.0,-11.666666666666666
1526,17362,3993,4904,4543420,440.0,8.18867924528302,376049955,0.018062,10723.0,8,-5.0,0,4543420.0,376049955.0,8.0,32,186,768890868.15,-477.0,0.17204301075268819,4133821,-2.564516129032258,409599.0,0,0,0.0,0.0,0.0
216,17902,3993,4904,1005074,461.0,8.214285714285714,420276603,0.016935,10744.0,8,-7.0,0,1005074.0,420276603.0,8.0,33,199,795293160.15,-514.0,0.1658291457286432,3996448,-2.5829145728643215,-2991374.0,0,1,-5.0,0.0,-5.0
2404,19210,3993,4904,1749300,474.0,8.24561403508772,434305513,0.016596,10757.0,9,0.0,0,1749300.0,434305513.0,9.0,35,207,810566523.15,-520.0,0.16908212560386474,3915780,-2.5120772946859904,-2166480.0,0,2,-12.0,0.0,-6.0
1147,18109,3995,1476,1487500,434.0,28.933333333333334,13137600,0.0,6080.0,3,-4.0,0,1487500.0,13137600.0,3.0,0,0,0.0,0.0,0.0,0,0.0,1487500.0,0,0,0.0,0.0,0.0
2943,3562,3997,949,14163043,0.0,80.0,14163043,0.0,3973.0,1,28.0,1,14163043.0,14163043.0,1.0,0,3,6132922.0,-5.0,0.0,2044307,-1.6666666666666667,12118736.0,0,0,0.0,0.0,0.0
1319,8970,4002,5324,5944800,166.0,82.0,221510937,0.09316,7810.0,5,38.0,1,5944800.0,221510937.0,5.0,0,0,0.0,0.0,0.0,0,0.0,5944800.0,0,0,0.0,0.0,0.0
2625,6735,4004,4824,11355614,147.0,20.857142857142858,11355614,0.038472,10542.0,5,392.0,1,11355614.0,11355614.0,5.0,24,28,195034544.0,3792.0,0.8571428571428571,6965519,135.42857142857142,4390095.0,0,0,0.0,0.0,0.0
110,10343,4005,3938,8566592,181.0,80.0,8566592,0.183301,365.0,13,100.0,1,8566592.0,8566592.0,13.0,0,0,0.0,0.0,0.0,0,0.0,8566592.0,0,0,0.0,0.0,0.0
1272,9603,4009,4544,15306792,0.0,80.0,45494736,0.147037,10537.0,102,366.0,1,15306792.0,45494736.0,102.0,0,0,0.0,0.0,0.0,0,0.0,15306792.0,0,0,0.0,0.0,0.0
2094,12102,4023,4719,13435847,0.0,80.0,40545212,0.0,10630.0,4,18.0,1,13435847.0,40545212.0,4.0,0,0,0.0,0.0,0.0,0,0.0,13435847.0,0,0,0.0,0.0,0.0
2733,16551,4024,4437,3263268,161.0,32.2,17067268,0.01806,7437.0,698,-32.0,0,3263268.0,17067268.0,161.09999999999943,3,5,14931800.0,-6.0,0.6,2986360,-1.2,276908.0,0,0,0.0,0.0,0.0
822,15532,4025,3964,22978900,13.0,11.0,22978900,0.111887,8409.0,10,15.0,1,22978900.0,22978900.0,10.0,0,0,0.0,0.0,0.0,0,0.0,22978900.0,0,0,0.0,0.0,0.0
599,12440,4027,3302,13288804,168.0,15.0,23256112,0.002114,672.0,5,-19.0,0,13288804.0,23256112.0,5.0,0,0,0.0,0.0,0.0,0,0.0,13288804.0,0,0,0.0,0.0,0.0
1403,17221,4028,4904,1028998,467.0,23.35,93497207,0.069368,10727.0,5,-5.0,0,1028998.0,93497207.0,5.0,32,189,776647288.15,-492.0,0.1693121693121693,4109244,-2.6031746031746033,-3080246.0,0,0,0.0,0.0,0.0
2575,18545,4031,5282,1963500,141.0,140.0,5387130,0.0,8855.0,44,-5.0,0,1963500.0,5387130.0,44.0,0,0,0.0,0.0,0.0,0,0.0,1963500.0,0,0,0.0,0.0,0.0
950,8483,4035,4484,3982242,53.0,25.0,3982242,0.169162,6730.0,4,420.0,1,3982242.0,3982242.0,4.0,0,0,0.0,0.0,0.0,0,0.0,3982242.0,0,0,0.0,0.0,0.0
2751,12359,4035,927,1895849,182.0,11.3125,8351626,0.145468,4082.0,4,32.0,1,1895849.0,8351626.0,4.0,0,0,0.0,0.0,0.0,0,0.0,1895849.0,1,1,420.0,1.0,420.0
2790,15022,4037,2141,714000,25.0,12.5,714000,0.0,2128.0,4,-14.0,0,714000.0,714000.0,4.0,0,0,0.0,0.0,0.0,0,0.0,714000.0,0,0,0.0,0.0,0.0
857,4128,4038,4715,1419344,17.0,80.0,1419344,0.311647,10514.0,30,-6.0,0,1419344.0,1419344.0,30.0,3,18,140643659.04999998,-163.0,0.16666666666666666,7813536,-9.055555555555555,-6394192.0,0,0,0.0,0.0,0.0
648,11185,4039,4863,30940000,310.0,22.142857142857142,95605421,0.163269,10617.0,21,-10.0,0,30940000.0,95605421.0,21.0,0,0,0.0,0.0,0.0,0,0.0,30940000.0,0,0,0.0,0.0,0.0
1634,2678,4042,4904,743512,148.0,9.8,17473877,0.0,10465.0,2,1.0,1,743512.0,17473877.0,2.0,4,29,72514734.0,-41.0,0.13793103448275862,2500508,-1.4137931034482758,-1756996.0,0,0,0.0,0.0,0.0
1871,15816,4042,4904,117810,369.0,7.934782608695652,31073219,0.0,10686.0,3,-1.0,0,117810.0,31073219.0,3.0,30,160,698941127.15,-380.0,0.1875,4368382,-2.375,-4250572.0,1,1,1.0,1.0,1.0
2430,18172,4042,4904,3723510,418.0,7.722222222222222,47822707,0.0,10735.0,3,0.0,0,3723510.0,47822707.0,3.0,32,194,789348202.15,-510.0,0.16494845360824742,4068805,-2.6288659793814433,-345295.0,1,2,0.0,0.5,0.0
1630,13377,4053,3590,34272000,194.0,14.923076923076923,301191495,0.0,769.0,9,2.0,1,34272000.0,301191495.0,9.0,1,2,49124381.04999998,-1.0,0.5,24562190,-0.5,9709810.0,0,0,0.0,0.0,0.0
2029,14619,4053,3590,7593853,210.0,15.0,308785348,0.0,785.0,8,10.0,1,7593853.0,308785348.0,8.0,2,3,83396381.04999998,1.0,0.6666666666666666,27798793,0.3333333333333333,-20204940.0,1,1,2.0,1.0,2.0
1673,14737,4053,3590,132326618,211.0,14.066666666666666,441111966,0.0,786.0,8,0.0,0,43578160.04999998,441111966.0,8.0,3,4,90990234.04999998,11.0,0.75,22747558,2.75,20830602.049999982,2,2,12.0,1.0,6.0
2843,19035,4053,3590,31803459,294.0,13.363636363636363,640813797,0.030363,869.0,8,3.0,1,31803459.0,640813797.0,8.0,4,7,174000234.09999996,11.0,0.5714285714285714,24857176,1.5714285714285714,6946283.0,2,3,12.0,0.6666666666666666,4.0
2614,6163,4054,2818,42251190,152.0,25.33333333333333,82958594,0.0,1253.0,2,4.0,1,42251190.0,82958594.0,2.0,0,0,0.0,0.0,0.0,0,0.0,42251190.0,0,0,0.0,0.0,0.0
1560,8177,4054,2818,11551648,185.0,26.428571428571427,94510242,0.0,1286.0,2,47.0,1,11551648.0,94510242.0,2.0,1,1,42251190.0,4.0,1.0,42251190,4.0,-30699542.0,1,1,4.0,1.0,4.0
1995,8209,4056,2431,2082500,7.0,80.0,18615647,0.040773,1601.0,10,28.0,1,2082500.0,18615647.0,10.0,0,0,0.0,0.0,0.0,0,0.0,2082500.0,0,0,0.0,0.0,0.0
2728,10013,4056,5428,1778931,203.0,9.894736842105264,35800259,0.032403,6274.0,10,6.0,1,1778931.0,35800259.0,10.0,0,0,0.0,0.0,0.0,0,0.0,1778931.0,1,1,28.0,1.0,28.0
1359,14484,4056,2431,2082500,100.0,47.0,62137934,0.039615,1694.0,11,115.0,1,2082500.0,62137934.0,11.0,1,1,2082500.0,28.0,1.0,2082500,28.0,0.0,2,2,34.0,1.0,17.0
2293,15780,4056,5428,1627920,277.0,10.25925925925926,70254448,0.065182,6348.0,11,7.0,1,1627920.0,70254448.0,11.0,1,1,1778931.0,6.0,1.0,1778931,6.0,-151011.0,3,3,149.0,1.0,49.666666666666664
1376,5794,4059,2770,232284265,201.0,16.75,1041244682,0.181378,1281.0,2,4.0,1,43578160.04999998,1041244682.0,2.0,0,0,0.0,0.0,0.0,0,0.0,43578160.04999998,0,0,0.0,0.0,0.0
1149,17684,4064,4760,1451800,17.0,8.0,30007035,0.0,10723.0,2,2.0,1,1451800.0,30007035.0,2.0,10,63,451990804.09999996,117.0,0.15873015873015872,7174457,1.8571428571428572,-5722657.0,0,0,0.0,0.0,0.0
472,19245,4064,4760,7125982,49.0,8.166666666666666,50725173,0.0,10755.0,3,1.0,1,7125982.0,50725173.0,3.0,15,74,518192075.09999996,122.0,0.20270270270270271,7002595,1.6486486486486487,123387.0,1,1,2.0,1.0,2.0
978,19705,4064,4760,18236845,59.0,8.428571428571429,74685918,0.0,10765.0,3,0.0,0,18236845.0,74685918.0,3.0,16,80,554448374.0999999,123.0,0.2,6930604,1.5375,11306241.0,2,2,3.0,1.0,1.5
